Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Result
33975,2,33,79,Yes,Associate,Fail
33976,0,92,85,No,Associate,Fail
33977,8,59,72,Yes,Master,Fail
33978,15,101,50,Yes,Bachelor,Pass
33979,10,59,75,No,Master,Fail
33980,4,87,75,No,Doctorate,Pass
33981,10,39,52,Yes,Associate,Pass
33982,1,97,68,Yes,Doctorate,Fail
33983,13,76,57,No,High School,Fail
33984,0,0,0,Yes,Master,Fail
33985,9,60,79,Yes,Associate,Fail
33986,0,0,0,Yes,Doctorate,Pass
33987,0,0,0,Yes,Doctorate,Pass
33988,7,74,62,No,Doctorate,Fail
33989,15,83,55,,High School,Pass
33990,0,0,0,No,Doctorate,
33991,1,44,90,Yes,Bachelor,Fail
33992,8,64,81,Yes,,Fail
33993,4,97,52,No,Associate,Pass
33994,3,34,30,No,Bachelor,Fail
33995,0,0,0,No,Master,Pass
33996,7,63,70,No,Doctorate,Pass
33997,9,116,77,Yes,Master,Fail
33998,6,83,35,No,High School,Fail
33999,11,59,45,Yes,Bachelor,Fail
34000,13,94,66,Yes,Doctorate,Fail
34001,20,103,55,Yes,Master,Pass
34002,9,87,57,Yes,Master,Pass
34003,2,66,35,Yes,Bachelor,Pass
34004,7,103,58,Yes,Doctorate,Fail
34005,14,56,68,No,,Fail
34006,6,96,75,Yes,Doctorate,Pass
34007,2,26,71,Yes,High School,Pass
34008,6,77,58,,Doctorate,Pass
34009,7,63,76,No,High School,Pass
34010,4,47,58,No,Associate,Pass
34011,11,101,93,No,Associate,Pass
34012,0,0,0,No,Bachelor,Fail
34013,13,102,64,Yes,High School,Fail
34014,7,44,65,No,Master,Pass
34015,0,0,0,No,Doctorate,Pass
34016,7,59,76,No,Doctorate,Fail
34017,0,0,0,Yes,High School,
34018,7,65,80,Yes,Master,Fail
34019,1,86,68,Yes,Master,Fail
34020,0,0,0,No,High School,Fail
34021,10,80,71,Yes,Bachelor,Pass
34022,6,88,55,No,High School,Fail
34023,8,104,53,Yes,Master,Pass
34024,-2,76,67,Yes,Associate,Pass
34025,17,98,69,No,High School,Fail
34026,16,92,58,Yes,Doctorate,Fail
34027,10,73,57,No,Bachelor,Fail
34028,11,97,59,No,Doctorate,Pass
34029,3,92,73,Yes,High School,Pass
34030,4,71,74,No,Doctorate,Pass
34031,1,89,73,Yes,Master,Fail
34032,9,80,55,Yes,High School,Pass
34033,15,86,97,No,Bachelor,Fail
34034,8,112,31,Yes,,Fail
34035,0,0,0,No,Doctorate,Fail
34036,14,80,72,No,High School,Fail
34037,1,75,87,No,Associate,Pass
34038,19,90,69,Yes,Doctorate,Pass
34039,0,0,0,,Doctorate,Fail
34040,12,63,82,No,Master,Fail
34041,14,73,57,No,High School,Pass
34042,14,84,52,Yes,Associate,Pass
34043,0,0,0,Yes,,Fail
34044,17,21,86,Yes,High School,Fail
34045,7,56,41,Yes,Bachelor,Pass
34046,12,103,89,No,Associate,Fail
34047,16,105,78,Yes,Bachelor,Pass
34048,-3,65,77,No,High School,Pass
34049,12,110,77,Yes,High School,Fail
34050,13,68,74,Yes,Master,Pass
34051,1,44,71,Yes,Associate,Pass
34052,11,68,61,No,Associate,Pass
34053,6,89,46,No,Bachelor,Pass
34054,12,63,51,No,Bachelor,Pass
34055,9,87,69,Yes,Associate,Pass
34056,5,80,66,No,Associate,Pass
34057,15,69,53,Yes,Master,Pass
34058,7,90,56,No,Associate,Fail
34059,11,99,64,,High School,Fail
34060,0,0,0,Yes,,Fail
34061,5,86,53,Yes,Master,
34062,10,45,77,No,Bachelor,Pass
34063,7,102,49,No,Bachelor,Pass
34064,8,64,64,No,Doctorate,Fail
34065,20,57,72,Yes,Master,Fail
34066,12,92,66,Yes,Master,Fail
34067,11,67,59,Yes,High School,Pass
34068,0,0,0,,High School,Pass
34069,12,69,78,No,Doctorate,Fail
34070,0,50,92,Yes,Doctorate,Fail
34071,21,60,57,No,High School,Fail
34072,2,95,67,Yes,High School,Fail
34073,18,98,80,Yes,Associate,Fail
34074,13,76,94,No,Doctorate,Fail
34075,0,0,0,No,Associate,Pass
34076,8,83,59,Yes,Associate,Pass
34077,23,37,65,Yes,Associate,Fail
34078,13,98,64,No,High School,Fail
34079,10,73,66,Yes,,Fail
34080,7,54,60,No,High School,Pass
34081,0,0,0,No,High School,Pass
34082,10,75,20,Yes,Bachelor,Pass
34083,0,0,0,No,Associate,Fail
34084,13,116,76,No,High School,Pass
34085,6,64,95,Yes,Associate,
34086,15,90,68,No,High School,Pass
34087,14,88,59,Yes,Associate,Pass
34088,9,58,47,Yes,Master,Pass
34089,12,72,53,No,Master,Pass
34090,0,0,0,No,,Fail
34091,2,39,69,No,Associate,Fail
34092,18,35,54,Yes,Bachelor,
34093,8,31,64,No,Bachelor,Fail
34094,13,66,73,No,Bachelor,Fail
34095,13,55,79,No,Bachelor,Fail
34096,-2,56,68,Yes,Bachelor,
34097,6,66,58,Yes,Doctorate,Pass
34098,14,75,43,Yes,Associate,Fail
34099,0,0,0,Yes,Master,Fail
34100,13,60,77,No,Doctorate,Pass
34101,10,113,68,,Associate,Pass
34102,16,71,72,Yes,High School,Pass
34103,10,95,77,Yes,,Pass
34104,17,50,83,No,High School,Fail
34105,5,101,73,No,Doctorate,Fail
34106,0,0,0,Yes,High School,Fail
34107,7,131,26,No,Doctorate,Fail
34108,11,48,73,Yes,Master,Fail
34109,8,53,93,No,Master,Pass
34110,8,71,44,No,High School,Fail
34111,6,67,80,Yes,Associate,Fail
34112,7,51,82,No,High School,Pass
34113,9,104,69,Yes,Master,Pass
34114,0,102,42,Yes,High School,Pass
34115,-1,68,43,Yes,Master,Fail
34116,10,95,67,No,Doctorate,Pass
34117,-3,103,88,Yes,Bachelor,Fail
34118,9,74,40,Yes,Master,Fail
34119,8,61,60,,Master,Pass
34120,12,100,76,,Master,
34121,6,97,59,Yes,Doctorate,Pass
34122,17,49,61,No,Doctorate,Pass
34123,14,103,86,No,Master,Fail
34124,0,0,0,Yes,Bachelor,Fail
34125,8,82,72,No,Bachelor,Pass
34126,17,58,46,No,High School,Fail
34127,6,78,55,No,High School,
34128,9,77,67,No,High School,
34129,17,119,64,No,High School,Fail
34130,7,42,69,Yes,,
34131,15,59,86,Yes,Associate,Fail
34132,5,65,65,Yes,Bachelor,Pass
34133,-4,81,72,No,Bachelor,Pass
34134,16,68,17,No,,Pass
34135,12,31,57,Yes,Doctorate,Fail
34136,12,89,73,,Doctorate,Fail
34137,4,101,55,No,Master,Pass
34138,0,0,0,No,High School,Pass
34139,15,65,97,No,Doctorate,Pass
34140,11,79,75,No,Master,Fail
34141,9,50,56,No,Master,Pass
34142,0,0,0,No,Doctorate,Fail
34143,17,85,58,Yes,Master,Pass
34144,13,64,44,No,High School,Fail
34145,7,76,56,No,Master,Pass
34146,0,0,0,No,Doctorate,Pass
34147,12,98,55,Yes,Master,Pass
34148,5,73,48,No,Doctorate,Pass
34149,4,117,64,,Associate,Fail
34150,16,102,75,No,High School,Pass
34151,14,85,62,No,Bachelor,Fail
34152,11,67,61,No,High School,Pass
34153,3,67,71,Yes,Associate,Pass
34154,18,79,61,Yes,,Fail
34155,15,72,73,Yes,Associate,Pass
34156,8,109,62,Yes,High School,Fail
34157,7,56,79,No,Master,Fail
34158,0,0,0,Yes,High School,Fail
34159,7,35,52,No,High School,Pass
34160,21,82,78,Yes,Doctorate,Fail
34161,0,0,0,Yes,Master,Fail
34162,4,103,53,No,High School,Pass
34163,17,63,76,No,Master,Pass
34164,7,60,48,No,Doctorate,Fail
34165,13,95,36,No,Bachelor,Pass
34166,0,0,0,No,Bachelor,Fail
34167,9,70,72,Yes,High School,Fail
34168,5,35,68,Yes,Associate,Fail
34169,9,53,66,No,Master,Fail
34170,4,73,78,Yes,Bachelor,Pass
34171,9,46,54,Yes,Associate,Pass
34172,13,89,87,No,Master,Fail
34173,18,59,75,Yes,Associate,Pass
34174,4,73,46,Yes,Associate,Fail
34175,8,96,50,No,High School,Fail
34176,7,82,50,Yes,Associate,Pass
34177,11,113,73,No,Doctorate,Fail
34178,2,103,70,Yes,Associate,Fail
34179,5,54,55,Yes,,Pass
34180,1,86,65,No,Associate,Fail
34181,0,0,0,No,Master,Fail
34182,6,98,77,Yes,Associate,Pass
34183,18,85,66,No,Doctorate,Fail
34184,0,0,0,Yes,Associate,Fail
34185,10,84,89,No,High School,Pass
34186,16,67,74,No,Doctorate,Pass
34187,11,62,43,,Master,Fail
34188,12,72,65,No,Master,Pass
34189,0,0,0,Yes,Master,Fail
34190,6,101,82,,Associate,Fail
34191,3,65,57,No,Associate,Fail
34192,7,36,80,No,Master,Pass
34193,8,71,60,Yes,Doctorate,Fail
34194,11,80,54,,Associate,Pass
34195,9,78,46,No,,Pass
34196,8,69,51,No,Associate,Fail
34197,5,94,67,Yes,Associate,Pass
34198,12,81,64,Yes,Bachelor,Fail
34199,7,87,57,Yes,High School,
34200,11,38,65,No,High School,Fail
34201,0,0,0,Yes,Doctorate,Pass
34202,11,72,96,Yes,Associate,Fail
34203,13,108,62,No,Bachelor,Pass
34204,13,72,90,Yes,Master,Pass
34205,9,61,65,No,Bachelor,Fail
34206,14,60,55,No,Master,Pass
34207,3,94,87,No,Master,Fail
34208,9,63,55,,Master,
34209,9,57,63,No,Doctorate,Pass
34210,15,93,59,No,High School,Fail
34211,0,82,108,Yes,High School,Pass
34212,4,70,55,Yes,Doctorate,Pass
34213,18,48,51,Yes,,Pass
34214,0,0,0,No,High School,Pass
34215,14,91,58,No,High School,Fail
34216,6,55,44,No,High School,Fail
34217,11,82,79,Yes,Bachelor,Fail
34218,17,73,49,No,Doctorate,Pass
34219,11,57,59,Yes,Associate,Fail
34220,17,66,76,Yes,Doctorate,Fail
34221,7,74,69,No,,Pass
34222,8,48,53,No,Bachelor,Fail
34223,13,86,62,No,High School,Fail
34224,7,60,52,Yes,Doctorate,Pass
34225,13,61,82,No,Associate,Fail
34226,15,85,69,Yes,Doctorate,Pass
34227,14,65,34,Yes,Bachelor,Fail
34228,2,70,29,No,Associate,Pass
34229,8,72,73,Yes,Bachelor,Pass
34230,0,0,0,No,High School,
34231,8,64,77,No,Associate,Pass
34232,10,74,45,,,Fail
34233,11,74,64,Yes,Master,Fail
34234,7,85,73,No,Associate,Fail
34235,9,86,47,No,Doctorate,Fail
34236,4,99,49,,Associate,
34237,0,0,0,No,High School,Fail
34238,2,93,96,Yes,Doctorate,Pass
34239,10,68,57,No,Master,Pass
34240,9,88,75,No,Doctorate,Pass
34241,5,81,79,Yes,Doctorate,Fail
34242,18,63,59,No,Bachelor,Fail
34243,8,105,68,Yes,Associate,Fail
34244,11,90,35,Yes,Master,Fail
34245,6,83,93,No,Bachelor,Fail
34246,7,118,66,Yes,Associate,Pass
34247,11,55,62,Yes,Associate,Pass
34248,0,0,0,Yes,High School,
34249,10,86,55,Yes,Master,Pass
34250,14,53,101,No,Associate,Fail
34251,7,61,62,,Bachelor,Pass
34252,3,94,55,No,High School,Pass
34253,2,65,56,No,Associate,Pass
34254,17,92,21,,,Fail
34255,14,62,64,,Bachelor,Pass
34256,13,115,70,,Bachelor,
34257,7,28,51,Yes,Associate,Fail
34258,3,95,69,No,Master,Pass
34259,0,0,0,,Bachelor,Pass
34260,0,0,0,Yes,Master,Fail
34261,4,70,68,No,Doctorate,Pass
34262,2,36,72,No,Master,Fail
34263,1,82,50,,,Pass
34264,0,0,0,No,Associate,Fail
34265,4,36,47,Yes,High School,Fail
34266,11,78,67,Yes,Bachelor,Fail
34267,8,77,67,No,Associate,Pass
34268,12,117,80,,Bachelor,Fail
34269,11,91,73,No,,Fail
34270,8,27,60,No,Master,Pass
34271,10,64,105,Yes,Bachelor,Fail
34272,9,97,86,No,High School,Pass
34273,6,42,50,No,Bachelor,Pass
34274,14,59,61,No,Doctorate,Fail
34275,7,75,62,Yes,High School,Pass
34276,9,64,42,Yes,,Pass
34277,2,106,51,No,Doctorate,Pass
34278,11,78,74,Yes,Master,Fail
34279,6,75,66,No,Bachelor,Pass
34280,7,56,46,No,Associate,Fail
34281,5,53,62,No,Associate,Pass
34282,9,77,49,No,,Fail
34283,0,73,56,No,High School,Pass
34284,13,50,107,No,Doctorate,Fail
34285,9,79,68,Yes,High School,Fail
34286,7,76,76,Yes,High School,Pass
34287,2,68,79,Yes,High School,Pass
34288,12,98,68,,Bachelor,Pass
34289,6,74,67,No,Associate,Fail
34290,16,70,74,No,Bachelor,Fail
34291,12,97,66,Yes,Associate,Fail
34292,17,72,68,No,Bachelor,Pass
34293,10,67,63,No,High School,Fail
34294,15,51,57,Yes,Doctorate,Pass
34295,12,76,39,Yes,Bachelor,Pass
34296,7,93,51,No,High School,Pass
34297,10,66,60,Yes,Bachelor,Fail
34298,5,48,61,Yes,High School,Fail
34299,0,0,0,,High School,Pass
34300,9,96,68,No,High School,Pass
34301,10,86,70,No,Bachelor,Pass
34302,0,0,0,No,Master,Pass
34303,4,83,61,No,Bachelor,Pass
34304,0,0,0,No,Master,Pass
34305,0,0,0,Yes,Doctorate,Fail
34306,3,88,50,Yes,Doctorate,Pass
34307,9,81,200,Yes,Bachelor,Pass
34308,3,93,105,No,High School,Pass
34309,17,105,71,Yes,High School,
34310,8,50,16,Yes,High School,Fail
34311,-6,84,80,No,Doctorate,Pass
34312,0,0,0,Yes,Master,
34313,12,66,42,No,High School,Pass
34314,7,124,66,Yes,High School,Fail
34315,3,43,75,Yes,Doctorate,Fail
34316,9,71,45,Yes,High School,Pass
34317,7,70,71,Yes,Master,Fail
34318,0,0,0,No,Bachelor,Pass
34319,4,35,84,Yes,Doctorate,Pass
34320,10,55,65,Yes,Doctorate,Pass
34321,14,76,71,No,Associate,Pass
34322,12,47,41,Yes,Doctorate,Pass
34323,1,94,71,No,Doctorate,Pass
34324,13,86,69,No,Associate,Pass
34325,0,0,0,Yes,Doctorate,Pass
34326,17,70,73,No,Bachelor,Fail
34327,5,82,80,Yes,Associate,Pass
34328,9,47,55,Yes,Bachelor,Fail
34329,12,43,59,,Bachelor,Pass
34330,7,55,98,No,Doctorate,Pass
34331,12,128,38,No,Doctorate,Fail
34332,9,96,82,Yes,Doctorate,Fail
34333,5,62,102,Yes,Master,Pass
34334,6,48,41,No,,Pass
34335,16,58,88,No,Associate,Fail
34336,5,105,77,No,Doctorate,Fail
34337,4,115,80,Yes,Bachelor,Pass
34338,11,58,68,No,Bachelor,Pass
34339,9,81,55,Yes,Bachelor,Pass
34340,3,69,52,No,Associate,Pass
34341,7,100,60,,Doctorate,Fail
34342,5,53,82,Yes,Doctorate,Fail
34343,6,94,88,Yes,Master,Pass
34344,0,0,0,No,Associate,Pass
34345,0,0,0,No,Doctorate,Fail
34346,5,58,49,No,Doctorate,
34347,20,68,64,No,Associate,
34348,14,62,93,Yes,High School,Fail
34349,13,114,64,No,High School,Fail
34350,0,0,0,Yes,Master,Pass
34351,16,66,88,No,Associate,Fail
34352,14,58,45,No,Master,Fail
34353,10,101,56,No,Associate,
34354,0,0,0,Yes,,Fail
34355,9,84,86,Yes,Doctorate,Fail
34356,18,55,73,Yes,Associate,Fail
34357,11,120,79,Yes,High School,Fail
34358,0,0,0,Yes,Bachelor,Pass
34359,8,75,85,No,Master,Fail
34360,9,67,21,No,,Pass
34361,6,76,45,No,Bachelor,Pass
34362,9,62,67,No,Master,Pass
34363,17,59,78,No,Doctorate,Fail
34364,0,0,0,No,Bachelor,Fail
34365,6,87,35,Yes,Bachelor,Fail
34366,16,77,51,,Master,Pass
34367,13,80,48,No,Associate,Pass
34368,13,62,106,Yes,Doctorate,Pass
34369,12,56,75,Yes,High School,Fail
34370,5,56,49,Yes,Master,Fail
34371,8,90,41,Yes,Associate,Fail
34372,14,76,52,Yes,Doctorate,Pass
34373,4,79,67,Yes,Doctorate,Fail
34374,4,81,57,Yes,High School,Pass
34375,11,73,97,Yes,High School,Pass
34376,6,77,53,No,Doctorate,Fail
34377,14,100,74,No,Bachelor,Fail
34378,6,90,54,No,High School,Pass
34379,11,71,77,Yes,Doctorate,Pass
34380,0,0,0,Yes,High School,Pass
34381,7,95,80,Yes,Bachelor,Fail
34382,8,81,71,Yes,Associate,Fail
34383,6,68,92,No,Associate,Fail
34384,0,0,0,No,High School,Pass
34385,5,108,73,No,Bachelor,Fail
34386,8,52,46,,Doctorate,Pass
34387,0,0,0,,Master,Pass
34388,4,111,75,No,High School,Fail
34389,7,68,63,Yes,Doctorate,Pass
34390,12,74,76,No,Doctorate,Pass
34391,0,92,57,Yes,Doctorate,Fail
34392,0,0,0,Yes,Doctorate,Fail
34393,15,41,53,Yes,Bachelor,Pass
34394,0,0,0,Yes,Master,Pass
34395,0,76,51,No,Associate,
34396,10,76,66,Yes,Doctorate,Pass
34397,4,103,200,Yes,Doctorate,Pass
34398,14,56,84,No,Associate,Fail
34399,0,0,0,No,Master,Pass
34400,0,0,0,No,Bachelor,Pass
34401,0,0,0,No,Doctorate,Fail
34402,18,114,78,No,Associate,Pass
34403,13,70,64,No,Master,Pass
34404,13,61,62,No,High School,Pass
34405,16,74,59,Yes,Associate,Pass
34406,4,80,68,Yes,Master,Fail
34407,16,66,56,Yes,Master,Pass
34408,8,83,53,No,High School,Fail
34409,11,72,62,Yes,High School,Fail
34410,9,100,56,,Bachelor,Fail
34411,0,85,57,No,Associate,Pass
34412,14,75,33,Yes,High School,Fail
34413,0,0,0,No,Master,Fail
34414,0,0,0,Yes,Master,Fail
34415,7,75,64,No,Master,Pass
34416,0,66,52,No,Master,Fail
34417,4,60,58,Yes,Doctorate,Fail
34418,11,89,48,Yes,Bachelor,Pass
34419,8,65,51,Yes,Bachelor,Fail
34420,8,69,61,No,Master,Fail
34421,5,86,66,No,Bachelor,Pass
34422,10,96,72,No,Doctorate,
34423,8,86,77,No,Master,Pass
34424,1,92,83,No,High School,Pass
34425,9,89,74,No,Bachelor,Fail
34426,3,75,63,,Doctorate,Pass
34427,14,82,71,Yes,Associate,Pass
34428,8,111,62,No,Associate,Pass
34429,22,71,50,Yes,Associate,Fail
34430,14,53,95,No,Master,Pass
34431,9,24,79,Yes,High School,Fail
34432,12,113,72,Yes,High School,Pass
34433,0,114,67,No,Bachelor,Pass
34434,0,0,0,Yes,Bachelor,Fail
34435,5,100,69,No,High School,Pass
34436,0,0,0,Yes,Associate,Pass
34437,0,0,0,No,Master,Fail
34438,6,85,65,Yes,Bachelor,Pass
34439,9,60,83,No,Doctorate,Pass
34440,10,77,67,Yes,Associate,Pass
34441,9,82,43,Yes,High School,Pass
34442,10,76,72,,Associate,Fail
34443,1,73,56,Yes,Associate,Fail
34444,21,101,50,Yes,,Fail
34445,11,95,55,Yes,High School,Fail
34446,0,0,0,Yes,Bachelor,Pass
34447,8,93,76,No,High School,Fail
34448,5,79,71,Yes,Bachelor,Fail
34449,10,98,68,,Master,Pass
34450,11,51,47,Yes,Master,Pass
34451,16,76,72,Yes,Master,Fail
34452,0,0,0,Yes,Master,Fail
34453,17,85,67,Yes,Associate,Pass
34454,1,82,56,No,Master,Pass
34455,7,93,48,No,Bachelor,Fail
34456,0,0,0,Yes,High School,Fail
34457,8,53,91,Yes,Associate,Fail
34458,9,81,58,Yes,High School,Fail
34459,0,60,40,Yes,High School,Pass
34460,14,96,69,No,Associate,Fail
34461,0,89,58,Yes,Master,Pass
34462,2,55,49,,Doctorate,Fail
34463,4,74,74,Yes,High School,Fail
34464,9,45,59,Yes,Master,Fail
34465,1,94,67,No,Master,Pass
34466,4,64,66,No,Doctorate,Pass
34467,0,0,0,Yes,Master,Fail
34468,9,68,71,Yes,Associate,Pass
34469,0,0,0,No,High School,Fail
34470,3,80,50,Yes,Bachelor,Fail
34471,9,65,40,No,Associate,Fail
34472,9,72,103,Yes,Bachelor,Fail
34473,6,69,76,Yes,Master,Pass
34474,9,56,49,Yes,Doctorate,Fail
34475,0,37,82,Yes,Master,Fail
34476,12,74,65,Yes,Associate,Fail
34477,8,86,60,Yes,Master,Pass
34478,0,0,0,No,Bachelor,Fail
34479,14,116,69,No,High School,Pass
34480,12,63,85,No,High School,
34481,8,74,80,Yes,High School,Fail
34482,4,84,97,Yes,Associate,Pass
34483,0,0,0,Yes,Doctorate,Pass
34484,3,69,65,Yes,Associate,Fail
34485,13,73,79,Yes,Master,Fail
34486,2,73,75,No,Master,Fail
34487,14,88,98,No,Master,
34488,15,61,99,No,Master,Fail
34489,0,26,60,No,High School,Fail
34490,12,68,34,No,Associate,Fail
34491,11,108,23,Yes,Master,Fail
34492,13,91,71,No,Master,Fail
34493,11,43,59,Yes,Bachelor,Pass
34494,5,88,76,No,Bachelor,Fail
34495,8,79,56,No,Associate,Pass
34496,18,67,89,Yes,Doctorate,Fail
34497,-1,53,46,No,High School,Fail
34498,11,58,57,No,Master,Pass
34499,15,63,57,Yes,Doctorate,Fail
34500,5,111,73,No,Doctorate,Fail
34501,2,87,57,Yes,Bachelor,Pass
34502,3,60,59,No,High School,Pass
34503,12,64,83,No,Doctorate,Fail
34504,0,0,0,,High School,Pass
34505,9,66,70,No,,Fail
34506,0,0,0,No,Master,
34507,9,72,71,No,Bachelor,Fail
34508,6,76,77,Yes,Master,Pass
34509,10,35,63,Yes,Doctorate,Fail
34510,9,91,53,Yes,Doctorate,Fail
34511,12,63,57,Yes,Master,Pass
34512,18,93,69,Yes,Associate,Pass
34513,12,118,85,No,Master,Pass
34514,20,45,51,No,High School,Pass
34515,12,77,71,Yes,Doctorate,Fail
34516,6,66,80,No,Doctorate,Pass
34517,21,82,71,Yes,Master,Pass
34518,0,0,0,No,Associate,Pass
34519,4,67,56,No,Master,Pass
34520,21,58,62,No,Doctorate,Fail
34521,6,107,44,No,Bachelor,Fail
34522,0,0,0,No,Master,Fail
34523,7,69,52,Yes,Associate,Fail
34524,10,52,50,,High School,Pass
34525,14,58,74,No,High School,Pass
34526,-3,75,40,Yes,Doctorate,Pass
34527,14,47,45,No,Doctorate,Fail
34528,7,85,76,,Doctorate,Fail
34529,7,71,61,No,High School,Fail
34530,18,82,48,,High School,Pass
34531,11,82,72,No,Bachelor,Pass
34532,12,102,61,No,Associate,Fail
34533,9,87,68,Yes,Bachelor,Fail
34534,13,80,68,Yes,Bachelor,Pass
34535,18,80,61,Yes,Associate,Fail
34536,-2,35,52,Yes,Associate,Fail
34537,0,0,0,No,Bachelor,Fail
34538,17,87,69,Yes,Bachelor,Pass
34539,0,0,0,No,Associate,Pass
34540,6,108,69,Yes,Doctorate,Pass
34541,0,0,0,No,Master,Fail
34542,21,60,70,No,Bachelor,Fail
34543,5,62,43,No,Master,Fail
34544,0,0,0,No,Master,Fail
34545,0,0,0,,Associate,Pass
34546,0,0,0,No,High School,Fail
34547,8,67,80,No,Bachelor,
34548,2,95,88,No,Bachelor,Pass
34549,0,0,0,No,Bachelor,
34550,0,0,0,Yes,Master,Pass
34551,23,67,66,No,High School,Pass
34552,13,59,53,Yes,High School,Pass
34553,13,49,65,Yes,High School,Pass
34554,13,83,70,No,Doctorate,Pass
34555,6,49,75,No,Doctorate,Pass
34556,9,88,68,Yes,Doctorate,Fail
34557,10,111,61,No,High School,Fail
34558,19,82,86,No,High School,Fail
34559,4,87,52,Yes,High School,Pass
34560,6,86,45,No,Doctorate,Pass
34561,8,65,60,No,Associate,Fail
34562,6,82,59,Yes,Master,Pass
34563,2,81,52,Yes,,Fail
34564,-3,62,73,No,Doctorate,Fail
34565,0,24,57,Yes,Bachelor,Fail
34566,15,54,75,Yes,High School,Pass
34567,10,56,40,,High School,Fail
34568,14,85,53,Yes,High School,Pass
34569,7,45,80,No,Master,Fail
34570,0,0,0,Yes,Master,Fail
34571,18,107,53,Yes,Bachelor,Pass
34572,17,96,87,No,Associate,Fail
34573,14,64,85,No,Doctorate,Fail
34574,11,33,47,No,Associate,Pass
34575,12,91,61,Yes,Doctorate,Pass
34576,11,60,66,No,High School,Fail
34577,9,90,71,No,Bachelor,Pass
34578,8,87,44,No,Associate,Fail
34579,15,66,45,No,Bachelor,Pass
34580,3,50,70,Yes,Bachelor,
34581,17,78,79,Yes,Master,Pass
34582,0,0,0,No,Associate,Pass
34583,3,80,57,Yes,,Pass
34584,7,84,67,No,Bachelor,Fail
34585,5,61,67,Yes,Master,Fail
34586,0,0,0,Yes,Associate,
34587,7,107,100,No,High School,Fail
34588,6,64,51,Yes,Associate,Fail
34589,0,0,0,Yes,Doctorate,Fail
34590,9,96,58,Yes,,Pass
34591,0,0,0,Yes,Associate,Fail
34592,8,59,54,No,Associate,Pass
34593,11,115,57,No,Doctorate,Pass
34594,0,0,0,Yes,High School,Fail
34595,12,99,51,No,Master,Fail
34596,10,78,42,Yes,Bachelor,Pass
34597,6,77,72,Yes,High School,Pass
34598,5,64,56,No,Master,Fail
34599,11,71,76,No,Bachelor,Pass
34600,16,110,73,No,Master,Fail
34601,8,92,93,No,High School,
34602,6,47,63,,,Fail
34603,8,55,68,No,High School,Fail
34604,7,82,49,Yes,Doctorate,Pass
34605,6,87,62,No,Doctorate,Pass
34606,2,90,71,Yes,Associate,Pass
34607,8,73,45,Yes,Bachelor,Pass
34608,11,58,73,Yes,Associate,Pass
34609,4,58,67,Yes,Associate,Fail
34610,0,0,0,Yes,Doctorate,Fail
34611,5,107,67,No,High School,Fail
34612,0,0,0,No,,Fail
34613,5,70,68,Yes,Doctorate,Pass
34614,9,39,79,No,Associate,Fail
34615,3,63,86,No,Master,
34616,9,86,57,Yes,Doctorate,Pass
34617,6,29,69,Yes,Associate,Fail
34618,0,0,0,Yes,Master,Pass
34619,11,92,101,Yes,Doctorate,Fail
34620,6,66,77,No,Bachelor,Fail
34621,7,129,51,,High School,Pass
34622,16,30,87,,Bachelor,Pass
34623,5,40,40,No,Master,Pass
34624,17,68,52,No,Master,Pass
34625,8,69,55,No,High School,Fail
34626,0,0,0,Yes,,Fail
34627,7,93,74,No,High School,Pass
34628,10,49,51,Yes,High School,Pass
34629,16,47,58,Yes,High School,Pass
34630,14,61,62,Yes,Bachelor,Fail
34631,10,95,74,Yes,Associate,Fail
34632,16,91,59,Yes,Doctorate,Pass
34633,0,73,69,No,Bachelor,Pass
34634,11,64,71,No,High School,Pass
34635,11,71,72,No,High School,Pass
34636,11,82,25,Yes,Bachelor,Pass
34637,1,77,69,No,Master,Pass
34638,4,46,38,Yes,Associate,Pass
34639,9,45,64,Yes,High School,Fail
34640,0,0,0,,High School,Fail
34641,19,89,74,Yes,Bachelor,Pass
34642,6,53,36,Yes,Doctorate,Pass
34643,3,83,48,Yes,Master,Fail
34644,14,39,58,Yes,Master,Fail
34645,23,76,59,No,Master,Pass
34646,15,59,68,Yes,Doctorate,Fail
34647,6,33,47,Yes,High School,Pass
34648,24,64,68,No,Doctorate,Pass
34649,13,49,63,No,Associate,Fail
34650,6,69,86,No,Doctorate,Pass
34651,19,83,48,No,Master,Pass
34652,5,84,78,Yes,Associate,Fail
34653,6,35,61,Yes,High School,Pass
34654,13,86,55,Yes,Master,Fail
34655,9,83,87,No,Doctorate,Pass
34656,0,0,0,Yes,High School,Pass
34657,10,49,70,Yes,High School,Pass
34658,15,66,61,No,Master,Fail
34659,0,0,0,No,High School,Fail
34660,11,86,74,Yes,High School,Fail
34661,8,94,76,No,Master,Pass
